Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
533.408559333,0,0,0,0,0,1,1,1
533.408597542,0,0,1,0,0,1,1,1
533.409883625,0,0,0,0,0,1,1,1
533.409888667,0,0,0,1,0,1,1,1
533.410044625,0,0,0,0,0,1,1,1
533.410050667,0,0,0,0,1,1,1,1
533.410146292,0,0,0,0,0,1,1,1
533.410152333,0,0,0,0,1,1,1,1
533.410174458,0,0,0,0,0,1,1,1
533.410203625,0,1,0,0,0,1,1,1
533.410305292,0,0,0,0,0,1,1,1
533.410343542,0,0,1,0,0,1,1,1
533.411629625,0,0,0,0,0,1,1,1
533.411634667,0,0,0,1,0,1,1,1
533.411792667,0,0,0,0,0,1,1,1
533.411798708,0,0,0,0,1,1,1,1
533.411894292,0,0,0,0,0,1,1,1
533.411900333,0,0,0,0,1,1,1,1
533.411922458,0,0,0,0,0,1,1,1
533.411951667,0,1,0,0,0,1,1,1
533.412053292,0,0,0,0,0,1,1,1
533.412091542,0,0,1,0,0,1,1,1
533.413377667,0,0,0,0,0,1,1,1
533.413382708,0,0,0,1,0,1,1,1
533.413538667,0,0,0,0,0,1,1,1
533.413544708,0,0,0,0,1,1,1,1
533.413640333,0,0,0,0,0,1,1,1
533.413646333,0,0,0,0,1,1,1,1
533.413668500,0,0,0,0,0,1,1,1
533.413697667,0,1,0,0,0,1,1,1
533.413799333,0,0,0,0,0,1,1,1
533.413837542,0,0,1,0,0,1,1,1
533.415123708,0,0,0,0,0,1,1,1
533.415128750,0,0,0,1,0,1,1,1
533.415286750,0,0,0,0,0,1,1,1
533.415292792,0,0,0,0,1,1,1,1
533.415388417,0,0,0,0,0,1,1,1
533.415394458,0,0,0,0,1,1,1,1
533.415416583,0,0,0,0,0,1,1,1
533.415445750,0,1,0,0,0,1,1,1
533.415547417,0,0,0,0,0,1,1,1
533.415585667,0,0,1,0,0,1,1,1
533.416871750,0,0,0,0,0,1,1,1
533.416876792,0,0,0,1,0,1,1,1
533.417032792,0,0,0,0,0,1,1,1
533.417038833,0,0,0,0,1,1,1,1
533.417134417,0,0,0,0,0,1,1,1
533.417140458,0,0,0,0,1,1,1,1
533.417162583,0,0,0,0,0,1,1,1
533.417191792,0,1,0,0,0,1,1,1
533.417293417,0,0,0,0,0,1,1,1
533.417331667,0,0,1,0,0,1,1,1
533.418617792,0,0,0,0,0,1,1,1
533.418622833,0,0,0,1,0,1,1,1
533.418780792,0,0,0,0,0,1,1,1
533.418786833,0,0,0,0,1,1,1,1
533.418882458,0,0,0,0,0,1,1,1
533.418888500,0,0,0,0,1,1,1,1
533.418910625,0,0,0,0,0,1,1,1
533.418939792,0,1,0,0,0,1,1,1
533.419041458,0,0,0,0,0,1,1,1
533.419079708,0,0,1,0,0,1,1,1
533.420365833,0,0,0,0,0,1,1,1
533.420370875,0,0,0,1,0,1,1,1
533.420526833,0,0,0,0,0,1,1,1
533.420532875,0,0,0,0,1,1,1,1
533.420628500,0,0,0,0,0,1,1,1
533.420634542,0,0,0,0,1,1,1,1
533.420656667,0,0,0,0,0,1,1,1
533.420685833,0,1,0,0,0,1,1,1
533.420787500,0,0,0,0,0,1,1,1
533.420825750,0,0,1,0,0,1,1,1
533.422111833,0,0,0,0,0,1,1,1
533.422116875,0,0,0,1,0,1,1,1
533.422274875,0,0,0,0,0,1,1,1
533.422280875,0,0,0,0,1,1,1,1
533.422376500,0,0,0,0,0,1,1,1
533.422382542,0,0,0,0,1,1,1,1
533.422404667,0,0,0,0,0,1,1,1
533.422433833,0,1,0,0,0,1,1,1
533.422535500,0,0,0,0,0,1,1,1
533.422573708,0,0,1,0,0,1,1,1
533.423859833,0,0,0,0,0,1,1,1
533.423864875,0,0,0,1,0,1,1,1
533.424020833,0,0,0,0,0,1,1,1
533.424026875,0,0,0,0,1,1,1,1
533.424122500,0,0,0,0,0,1,1,1
533.424128542,0,0,0,0,1,1,1,1
533.424150667,0,0,0,0,0,1,1,1
533.424179833,0,1,0,0,0,1,1,1
533.424281500,0,0,0,0,0,1,1,1
533.424319750,0,0,1,0,0,1,1,1
533.425605875,0,0,0,0,0,1,1,1
533.425610875,0,0,0,1,0,1,1,1
533.425768875,0,0,0,0,0,1,1,1
533.425774917,0,0,0,0,1,1,1,1
533.425870542,0,0,0,0,0,1,1,1
533.425876583,0,0,0,0,1,1,1,1
533.425898708,0,0,0,0,0,1,1,1
533.425927875,0,1,0,0,0,1,1,1
533.426029542,0,0,0,0,0,1,1,1
533.426067792,0,0,1,0,0,1,1,1
533.427353917,0,0,0,0,0,1,1,1
533.427358958,0,0,0,1,0,1,1,1
533.427514917,0,0,0,0,0,1,1,1
533.427520958,0,0,0,0,1,1,1,1
533.427616583,0,0,0,0,0,1,1,1
533.427622625,0,0,0,0,1,1,1,1
533.427644750,0,0,0,0,0,1,1,1
533.427673958,0,1,0,0,0,1,1,1
533.427775583,0,0,0,0,0,1,1,1
533.427813833,0,0,1,0,0,1,1,1
533.429100000,0,0,0,0,0,1,1,1
533.429105000,0,0,0,1,0,1,1,1
533.429263000,0,0,0,0,0,1,1,1
533.429269042,0,0,0,0,1,1,1,1
533.429364667,0,0,0,0,0,1,1,1
533.429370708,0,0,0,0,1,1,1,1
533.429392833,0,0,0,0,0,1,1,1
533.429422042,0,1,0,0,0,1,1,1
533.429523667,0,0,0,0,0,1,1,1
533.429561917,0,0,1,0,0,1,1,1
533.430848083,0,0,0,0,0,1,1,1
533.430853083,0,0,0,1,0,1,1,1
533.431009083,0,0,0,0,0,1,1,1
533.431015125,0,0,0,0,1,1,1,1
533.431110750,0,0,0,0,0,1,1,1
533.431116792,0,0,0,0,1,1,1,1
533.431138917,0,0,0,0,0,1,1,1
533.431168083,0,1,0,0,0,1,1,1
533.431269750,0,0,0,0,0,1,1,1
533.431308000,0,0,1,0,0,1,1,1
533.432594167,0,0,0,0,0,1,1,1
533.432599208,0,0,0,1,0,1,1,1
533.432757208,0,0,0,0,0,1,1,1
533.432763250,0,0,0,0,1,1,1,1
533.432858833,0,0,0,0,0,1,1,1
533.432864875,0,0,0,0,1,1,1,1
533.432887000,0,0,0,0,0,1,1,1
533.432916208,0,1,0,0,0,1,1,1
533.433017833,0,0,0,0,0,1,1,1
533.433056083,0,0,1,0,0,1,1,1
533.434342292,0,0,0,0,0,1,1,1
533.434347292,0,0,0,1,0,1,1,1
533.434503292,0,0,0,0,0,1,1,1
533.434509333,0,0,0,0,1,1,1,1
533.434604958,0,0,0,0,0,1,1,1
533.434611000,0,0,0,0,1,1,1,1
533.434633125,0,0,0,0,0,1,1,1
533.434662292,0,1,0,0,0,1,1,1
533.434763958,0,0,0,0,0,1,1,1
533.434802208,0,0,1,0,0,1,1,1
533.436088375,0,0,0,0,0,1,1,1
533.436093417,0,0,0,1,0,1,1,1
533.436251417,0,0,0,0,0,1,1,1
533.436257417,0,0,0,0,1,1,1,1
533.436353042,0,0,0,0,0,1,1,1
533.436359083,0,0,0,0,1,1,1,1
533.436381208,0,0,0,0,0,1,1,1
533.436410417,0,1,0,0,0,1,1,1
533.436512042,0,0,0,0,0,1,1,1
533.436550292,0,0,1,0,0,1,1,1
533.437836500,0,0,0,0,0,1,1,1
533.437841542,0,0,0,1,0,1,1,1
533.437997500,0,0,0,0,0,1,1,1
533.438003542,0,0,0,0,1,1,1,1
533.438099167,0,0,0,0,0,1,1,1
533.438105208,0,0,0,0,1,1,1,1
533.438127333,0,0,0,0,0,1,1,1
533.438156542,0,1,0,0,0,1,1,1
533.438258167,0,0,0,0,0,1,1,1
533.438296417,0,0,1,0,0,1,1,1
533.439582583,0,0,0,0,0,1,1,1
533.439587625,0,0,0,1,0,1,1,1
533.439745625,0,0,0,0,0,1,1,1
533.439751667,0,0,0,0,1,1,1,1
533.439847250,0,0,0,0,0,1,1,1
533.439853292,0,0,0,0,1,1,1,1
533.439875417,0,0,0,0,0,1,1,1
533.439904625,0,1,0,0,0,1,1,1
533.440006250,0,0,0,0,0,1,1,1
533.440044500,0,0,1,0,0,1,1,1
533.441330708,0,0,0,0,0,1,1,1
533.441335708,0,0,0,1,0,1,1,1
533.441491708,0,0,0,0,0,1,1,1
533.441497750,0,0,0,0,1,1,1,1
533.441593375,0,0,0,0,0,1,1,1
533.441599375,0,0,0,0,1,1,1,1
533.441621542,0,0,0,0,0,1,1,1
533.441650708,0,1,0,0,0,1,1,1
533.441752375,0,0,0,0,0,1,1,1
533.441790583,0,0,1,0,0,1,1,1
533.443076750,0,0,0,0,0,1,1,1
533.443081792,0,0,0,1,0,1,1,1
533.443239792,0,0,0,0,0,1,1,1
533.443245833,0,0,0,0,1,1,1,1
533.443341417,0,0,0,0,0,1,1,1
533.443347458,0,0,0,0,1,1,1,1
533.443369583,0,0,0,0,0,1,1,1
533.443398792,0,1,0,0,0,1,1,1
533.443500417,0,0,0,0,0,1,1,1
533.443538667,0,0,1,0,0,1,1,1
533.444824792,0,0,0,0,0,1,1,1
533.444829833,0,0,0,1,0,1,1,1
533.444985833,0,0,0,0,0,1,1,1
533.444991833,0,0,0,0,1,1,1,1
533.445087458,0,0,0,0,0,1,1,1
533.445093500,0,0,0,0,1,1,1,1
533.445115625,0,0,0,0,0,1,1,1
533.445144833,0,1,0,0,0,1,1,1
533.445246458,0,0,0,0,0,1,1,1
533.445284708,0,0,1,0,0,1,1,1
533.446570792,0,0,0,0,0,1,1,1
533.446575792,0,0,0,1,0,1,1,1
533.446733792,0,0,0,0,0,1,1,1
533.446739833,0,0,0,0,1,1,1,1
533.446835458,0,0,0,0,0,1,1,1
533.446841500,0,0,0,0,1,1,1,1
533.446863625,0,0,0,0,0,1,1,1
533.446892792,0,1,0,0,0,1,1,1
533.446994458,0,0,0,0,0,1,1,1
533.447032708,0,0,1,0,0,1,1,1
533.448318792,0,0,0,0,0,1,1,1
533.448323833,0,0,0,1,0,1,1,1
533.448479792,0,0,0,0,0,1,1,1
533.448485833,0,0,0,0,1,1,1,1
533.448581458,0,0,0,0,0,1,1,1
533.448587458,0,0,0,0,1,1,1,1
533.448609625,0,0,0,0,0,1,1,1
533.448638792,0,1,0,0,0,1,1,1
533.448740417,0,0,0,0,0,1,1,1
533.448778667,0,0,1,0,0,1,1,1
533.450064750,0,0,0,0,0,1,1,1
533.450069792,0,0,0,1,0,1,1,1
533.450227792,0,0,0,0,0,1,1,1
533.450233833,0,0,0,0,1,1,1,1
533.450329458,0,0,0,0,0,1,1,1
533.450335500,0,0,0,0,1,1,1,1
533.450357625,0,0,0,0,0,1,1,1
533.450386792,0,1,0,0,0,1,1,1
533.450488458,0,0,0,0,0,1,1,1
533.450526667,0,0,1,0,0,1,1,1
533.451812833,0,0,0,0,0,1,1,1
533.451817833,0,0,0,1,0,1,1,1
533.451975833,0,0,0,0,0,1,1,1
533.451981875,0,0,0,0,1,1,1,1
533.452077500,0,0,0,0,0,1,1,1
533.452083542,0,0,0,0,1,1,1,1
533.452105667,0,0,0,0,0,1,1,1
533.452134875,0,1,0,0,0,1,1,1
533.452236500,0,0,0,0,0,1,1,1
533.452274750,0,0,1,0,0,1,1,1
533.453560917,0,0,0,0,0,1,1,1
533.453565917,0,0,0,1,0,1,1,1
533.453688708,0,0,0,0,0,1,1,1
533.453694750,0,0,0,0,1,1,1,1
533.453790375,0,0,0,0,0,1,1,1
533.453796375,0,0,0,0,1,1,1,1
533.453818542,0,0,0,0,0,1,1,1
533.453847708,0,1,0,0,0,1,1,1
533.453949375,0,0,0,0,0,1,1,1
533.453987625,0,0,1,0,0,1,1,1
533.455273708,0,0,0,0,0,1,1,1
533.455278708,0,0,0,1,0,1,1,1
533.455434708,0,0,0,0,0,1,1,1
533.455440750,0,0,0,0,1,1,1,1
533.455536333,0,0,0,0,0,1,1,1
533.455542375,0,0,0,0,1,1,1,1
533.455564500,0,0,0,0,0,1,1,1
533.455593708,0,1,0,0,0,1,1,1
533.455695333,0,0,0,0,0,1,1,1
533.455733583,0,0,1,0,0,1,1,1
533.457019667,0,0,0,0,0,1,1,1
533.457024708,0,0,0,1,0,1,1,1
533.457182708,0,0,0,0,0,1,1,1
533.457188750,0,0,0,0,1,1,1,1
533.457284333,0,0,0,0,0,1,1,1
533.457290375,0,0,0,0,1,1,1,1
533.457312500,0,0,0,0,0,1,1,1
533.457341708,0,1,0,0,0,1,1,1
533.457443333,0,0,0,0,0,1,1,1
533.457481583,0,0,1,0,0,1,1,1
533.458767667,0,0,0,0,0,1,1,1
533.458772708,0,0,0,1,0,1,1,1
533.458928708,0,0,0,0,0,1,1,1
533.458934750,0,0,0,0,1,1,1,1
533.459030333,0,0,0,0,0,1,1,1
533.459036375,0,0,0,0,1,1,1,1
533.459058500,0,0,0,0,0,1,1,1
533.459087708,0,1,0,0,0,1,1,1
533.459189333,0,0,0,0,0,1,1,1
533.459227583,0,0,1,0,0,1,1,1
533.460513667,0,0,0,0,0,1,1,1
533.460518667,0,0,0,1,0,1,1,1
533.460676667,0,0,0,0,0,1,1,1
533.460682708,0,0,0,0,1,1,1,1
533.460778292,0,0,0,0,0,1,1,1
533.460784333,0,0,0,0,1,1,1,1
533.460806500,0,0,0,0,0,1,1,1
533.460835667,0,1,0,0,0,1,1,1
533.460937292,0,0,0,0,0,1,1,1
533.460975542,0,0,1,0,0,1,1,1
533.462261625,0,0,0,0,0,1,1,1
533.462266667,0,0,0,1,0,1,1,1
533.462422625,0,0,0,0,0,1,1,1
533.462428667,0,0,0,0,1,1,1,1
533.462524292,0,0,0,0,0,1,1,1
533.462530333,0,0,0,0,1,1,1,1
533.462552458,0,0,0,0,0,1,1,1
533.462581625,0,1,0,0,0,1,1,1
533.462683292,0,0,0,0,0,1,1,1
533.462721500,0,0,1,0,0,1,1,1
533.464007583,0,0,0,0,0,1,1,1
533.464012625,0,0,0,1,0,1,1,1
533.464224917,0,0,0,0,0,1,1,1
533.464230958,0,0,0,0,1,1,1,1
533.464326542,0,0,0,0,0,1,1,1
533.464332583,0,0,0,0,1,1,1,1
533.464354750,0,0,0,0,0,1,1,1
533.464383917,0,1,0,0,0,1,1,1
533.464485542,0,0,0,0,0,1,1,1
533.464523792,0,0,1,0,0,1,1,1
533.465809833,0,0,0,0,0,1,1,1
533.465814875,0,0,0,1,0,1,1,1
533.465970875,0,0,0,0,0,1,1,1
533.465976917,0,0,0,0,1,1,1,1
533.466072500,0,0,0,0,0,1,1,1
533.466078542,0,0,0,0,1,1,1,1
533.466100667,0,0,0,0,0,1,1,1
533.466129875,0,1,0,0,0,1,1,1
533.466231500,0,0,0,0,0,1,1,1
533.466269750,0,0,1,0,0,1,1,1
533.467555833,0,0,0,0,0,1,1,1
533.467560833,0,0,0,1,0,1,1,1
533.467718833,0,0,0,0,0,1,1,1
533.467724875,0,0,0,0,1,1,1,1
533.467820500,0,0,0,0,0,1,1,1
533.467826500,0,0,0,0,1,1,1,1
533.467848667,0,0,0,0,0,1,1,1
533.467877833,0,1,0,0,0,1,1,1
533.467979500,0,0,0,0,0,1,1,1
533.468017708,0,0,1,0,0,1,1,1
533.469303792,0,0,0,0,0,1,1,1
533.469308833,0,0,0,1,0,1,1,1
533.469464833,0,0,0,0,0,1,1,1
533.469470833,0,0,0,0,1,1,1,1
533.469566458,0,0,0,0,0,1,1,1
533.469572500,0,0,0,0,1,1,1,1
533.469594625,0,0,0,0,0,1,1,1
533.469623792,0,1,0,0,0,1,1,1
533.469725458,0,0,0,0,0,1,1,1
533.469763708,0,0,1,0,0,1,1,1
533.471049792,0,0,0,0,0,1,1,1
533.471054833,0,0,0,1,0,1,1,1
533.471212833,0,0,0,0,0,1,1,1
533.471218875,0,0,0,0,1,1,1,1
533.471314458,0,0,0,0,0,1,1,1
533.471320500,0,0,0,0,1,1,1,1
533.471342625,0,0,0,0,0,1,1,1
533.471371833,0,1,0,0,0,1,1,1
533.471473458,0,0,0,0,0,1,1,1
533.471511708,0,0,1,0,0,1,1,1
533.472797833,0,0,0,0,0,1,1,1
533.472802875,0,0,0,1,0,1,1,1
533.472958833,0,0,0,0,0,1,1,1
533.472964875,0,0,0,0,1,1,1,1
533.473060500,0,0,0,0,0,1,1,1
533.473066542,0,0,0,0,1,1,1,1
533.473088667,0,0,0,0,0,1,1,1
533.473117833,0,1,0,0,0,1,1,1
533.473219500,0,0,0,0,0,1,1,1
533.473257750,0,0,1,0,0,1,1,1
533.474543875,0,0,0,0,0,1,1,1
533.474548917,0,0,0,1,0,1,1,1
533.474706917,0,0,0,0,0,1,1,1
533.474712958,0,0,0,0,1,1,1,1
533.474808583,0,0,0,0,0,1,1,1
533.474814625,0,0,0,0,1,1,1,1
533.474836750,0,0,0,0,0,1,1,1
533.474865958,0,1,0,0,0,1,1,1
533.474967583,0,0,0,0,0,1,1,1
533.475005833,0,0,1,0,0,1,1,1
533.476291958,0,0,0,0,0,1,1,1
533.476297000,0,0,0,1,0,1,1,1
533.476453000,0,0,0,0,0,1,1,1
533.476459042,0,0,0,0,1,1,1,1
533.476554625,0,0,0,0,0,1,1,1
533.476560667,0,0,0,0,1,1,1,1
533.476582792,0,0,0,0,0,1,1,1
533.476612000,0,1,0,0,0,1,1,1
533.476713625,0,0,0,0,0,1,1,1
533.476751875,0,0,1,0,0,1,1,1
533.478037958,0,0,0,0,0,1,1,1
533.478042958,0,0,0,1,0,1,1,1
533.478200958,0,0,0,0,0,1,1,1
533.478207000,0,0,0,0,1,1,1,1
533.478302583,0,0,0,0,0,1,1,1
533.478308625,0,0,0,0,1,1,1,1
533.478330792,0,0,0,0,0,1,1,1
533.478359958,0,1,0,0,0,1,1,1
533.478461583,0,0,0,0,0,1,1,1
533.478499833,0,0,1,0,0,1,1,1
533.479785958,0,0,0,0,0,1,1,1
533.479791000,0,0,0,1,0,1,1,1
533.479946958,0,0,0,0,0,1,1,1
533.479953000,0,0,0,0,1,1,1,1
533.480048625,0,0,0,0,0,1,1,1
533.480054667,0,0,0,0,1,1,1,1
533.480076792,0,0,0,0,0,1,1,1
533.480105958,0,1,0,0,0,1,1,1
533.480207625,0,0,0,0,0,1,1,1
533.480245833,0,0,1,0,0,1,1,1
533.481531958,0,0,0,0,0,1,1,1
533.481537000,0,0,0,1,0,1,1,1
533.481695000,0,0,0,0,0,1,1,1
533.481701042,0,0,0,0,1,1,1,1
533.481796625,0,0,0,0,0,1,1,1
533.481802667,0,0,0,0,1,1,1,1
533.481824792,0,0,0,0,0,1,1,1
533.481854000,0,1,0,0,0,1,1,1
533.481955625,0,0,0,0,0,1,1,1
533.481993875,0,0,1,0,0,1,1,1
533.483279958,0,0,0,0,0,1,1,1
533.483285000,0,0,0,1,0,1,1,1
533.483440958,0,0,0,0,0,1,1,1
533.483447000,0,0,0,0,1,1,1,1
533.483542583,0,0,0,0,0,1,1,1
533.483548625,0,0,0,0,1,1,1,1
533.483570792,0,0,0,0,0,1,1,1
533.483599958,0,1,0,0,0,1,1,1
533.483701583,0,0,0,0,0,1,1,1
533.483739833,0,0,1,0,0,1,1,1
533.485025917,0,0,0,0,0,1,1,1
533.485030958,0,0,0,1,0,1,1,1
533.485188958,0,0,0,0,0,1,1,1
533.485195000,0,0,0,0,1,1,1,1
533.485290583,0,0,0,0,0,1,1,1
533.485296625,0,0,0,0,1,1,1,1
533.485318750,0,0,0,0,0,1,1,1
533.485347958,0,1,0,0,0,1,1,1
533.485449583,0,0,0,0,0,1,1,1
533.485487833,0,0,1,0,0,1,1,1
533.486773917,0,0,0,0,0,1,1,1
533.486778958,0,0,0,1,0,1,1,1
533.486934958,0,0,0,0,0,1,1,1
533.486941000,0,0,0,0,1,1,1,1
533.487036583,0,0,0,0,0,1,1,1
533.487042625,0,0,0,0,1,1,1,1
533.487064750,0,0,0,0,0,1,1,1
533.487093958,0,1,0,0,0,1,1,1
533.487195583,0,0,0,0,0,1,1,1
533.487233833,0,0,1,0,0,1,1,1
533.488520000,0,0,0,0,0,1,1,1
533.488525042,0,0,0,1,0,1,1,1
533.488683042,0,0,0,0,0,1,1,1
533.488689083,0,0,0,0,1,1,1,1
533.488784667,0,0,0,0,0,1,1,1
533.488790708,0,0,0,0,1,1,1,1
533.488812875,0,0,0,0,0,1,1,1
533.488842042,0,1,0,0,0,1,1,1
533.488943708,0,0,0,0,0,1,1,1
533.488981917,0,0,1,0,0,1,1,1
533.490268083,0,0,0,0,0,1,1,1
533.490273125,0,0,0,1,0,1,1,1
533.490429083,0,0,0,0,0,1,1,1
533.490435125,0,0,0,0,1,1,1,1
533.490530708,0,0,0,0,0,1,1,1
533.490536750,0,0,0,0,1,1,1,1
533.490558917,0,0,0,0,0,1,1,1
533.490588083,0,1,0,0,0,1,1,1
533.490689750,0,0,0,0,0,1,1,1
533.490727958,0,0,1,0,0,1,1,1
533.492014125,0,0,0,0,0,1,1,1
533.492019167,0,0,0,1,0,1,1,1
533.492177167,0,0,0,0,0,1,1,1
533.492183208,0,0,0,0,1,1,1,1
533.492278833,0,0,0,0,0,1,1,1
533.492284875,0,0,0,0,1,1,1,1
533.492307000,0,0,0,0,0,1,1,1
533.492336167,0,1,0,0,0,1,1,1
533.492437833,0,0,0,0,0,1,1,1
533.492476083,0,0,1,0,0,1,1,1
533.493762250,0,0,0,0,0,1,1,1
533.493767292,0,0,0,1,0,1,1,1
533.493923250,0,0,0,0,0,1,1,1
533.493929292,0,0,0,0,1,1,1,1
533.494024917,0,0,0,0,0,1,1,1
533.494030958,0,0,0,0,1,1,1,1
533.494053083,0,0,0,0,0,1,1,1
533.494082292,0,1,0,0,0,1,1,1
533.494183917,0,0,0,0,0,1,1,1
533.494222167,0,0,1,0,0,1,1,1
533.495508375,0,0,0,0,0,1,1,1
533.495513417,0,0,0,1,0,1,1,1
533.495671417,0,0,0,0,0,1,1,1
533.495677458,0,0,0,0,1,1,1,1
533.495773083,0,0,0,0,0,1,1,1
533.495779125,0,0,0,0,1,1,1,1
533.495801250,0,0,0,0,0,1,1,1
533.495830417,0,1,0,0,0,1,1,1
533.495932083,0,0,0,0,0,1,1,1
533.495970333,0,0,1,0,0,1,1,1
533.497256500,0,0,0,0,0,1,1,1
533.497261542,0,0,0,1,0,1,1,1
533.497419542,0,0,0,0,0,1,1,1
533.497425583,0,0,0,0,1,1,1,1
533.497521167,0,0,0,0,0,1,1,1
533.497527208,0,0,0,0,1,1,1,1
533.497549333,0,0,0,0,0,1,1,1
533.497578542,0,1,0,0,0,1,1,1
533.497680167,0,0,0,0,0,1,1,1
533.497718417,0,0,1,0,0,1,1,1
533.499004542,0,0,0,0,0,1,1,1
533.499009583,0,0,0,1,0,1,1,1
533.499132375,0,0,0,0,0,1,1,1
533.499138375,0,0,0,0,1,1,1,1
533.499234000,0,0,0,0,0,1,1,1
533.499240042,0,0,0,0,1,1,1,1
533.499262167,0,0,0,0,0,1,1,1
533.499291375,0,1,0,0,0,1,1,1
533.499393000,0,0,0,0,0,1,1,1
533.499431250,0,0,1,0,0,1,1,1
533.500717417,0,0,0,0,0,1,1,1
533.500722458,0,0,0,1,0,1,1,1
533.500878458,0,0,0,0,0,1,1,1
533.500884458,0,0,0,0,1,1,1,1
533.500980083,0,0,0,0,0,1,1,1
533.500986125,0,0,0,0,1,1,1,1
533.501008250,0,0,0,0,0,1,1,1
533.501037458,0,1,0,0,0,1,1,1
533.501139083,0,0,0,0,0,1,1,1
533.501177333,0,0,1,0,0,1,1,1
533.502463458,0,0,0,0,0,1,1,1
533.502468500,0,0,0,1,0,1,1,1
533.502626500,0,0,0,0,0,1,1,1
533.502632542,0,0,0,0,1,1,1,1
533.502728125,0,0,0,0,0,1,1,1
533.502734167,0,0,0,0,1,1,1,1
533.502756333,0,0,0,0,0,1,1,1
533.502785500,0,1,0,0,0,1,1,1
533.502887125,0,0,0,0,0,1,1,1
533.502925375,0,0,1,0,0,1,1,1
533.504211458,0,0,0,0,0,1,1,1
533.504216500,0,0,0,1,0,1,1,1
533.504372458,0,0,0,0,0,1,1,1
533.504378500,0,0,0,0,1,1,1,1
533.504474125,0,0,0,0,0,1,1,1
533.504480125,0,0,0,0,1,1,1,1
533.504502292,0,0,0,0,0,1,1,1
533.504531458,0,1,0,0,0,1,1,1
533.504633125,0,0,0,0,0,1,1,1
533.504671333,0,0,1,0,0,1,1,1
533.505957500,0,0,0,0,0,1,1,1
533.505962542,0,0,0,1,0,1,1,1
533.506120542,0,0,0,0,0,1,1,1
533.506126583,0,0,0,0,1,1,1,1
533.506222167,0,0,0,0,0,1,1,1
533.506228208,0,0,0,0,1,1,1,1
533.506250333,0,0,0,0,0,1,1,1
533.506279542,0,1,0,0,0,1,1,1
533.506381167,0,0,0,0,0,1,1,1
533.506419417,0,0,1,0,0,1,1,1
533.507705542,0,0,0,0,0,1,1,1
533.507710583,0,0,0,1,0,1,1,1
533.507866583,0,0,0,0,0,1,1,1
533.507872625,0,0,0,0,1,1,1,1
533.507968208,0,0,0,0,0,1,1,1
533.507974250,0,0,0,0,1,1,1,1
533.507996375,0,0,0,0,0,1,1,1
533.508025583,0,1,0,0,0,1,1,1
533.508127208,0,0,0,0,0,1,1,1
533.508165458,0,0,1,0,0,1,1,1
533.509451583,0,0,0,0,0,1,1,1
533.509456625,0,0,0,1,0,1,1,1
533.509614625,0,0,0,0,0,1,1,1
533.509620667,0,0,0,0,1,1,1,1
533.509716292,0,0,0,0,0,1,1,1
533.509722333,0,0,0,0,1,1,1,1
533.509744458,0,0,0,0,0,1,1,1
533.509773667,0,1,0,0,0,1,1,1
533.509875292,0,0,0,0,0,1,1,1
533.509913542,0,0,1,0,0,1,1,1
533.511199708,0,0,0,0,0,1,1,1
533.511204708,0,0,0,1,0,1,1,1
533.511360708,0,0,0,0,0,1,1,1
533.511366750,0,0,0,0,1,1,1,1
533.511462333,0,0,0,0,0,1,1,1
533.511468375,0,0,0,0,1,1,1,1
533.511490542,0,0,0,0,0,1,1,1
533.511519708,0,1,0,0,0,1,1,1
533.511621333,0,0,0,0,0,1,1,1
533.511659583,0,0,1,0,0,1,1,1
533.512945708,0,0,0,0,0,1,1,1
533.512950750,0,0,0,1,0,1,1,1
533.513108750,0,0,0,0,0,1,1,1
533.513114750,0,0,0,0,1,1,1,1
533.513210375,0,0,0,0,0,1,1,1
533.513216417,0,0,0,0,1,1,1,1
533.513238542,0,0,0,0,0,1,1,1
533.513267750,0,1,0,0,0,1,1,1
533.513369375,0,0,0,0,0,1,1,1
533.513407625,0,0,1,0,0,1,1,1
533.514693708,0,0,0,0,0,1,1,1
533.514698750,0,0,0,1,0,1,1,1
533.514854750,0,0,0,0,0,1,1,1
533.514860792,0,0,0,0,1,1,1,1
533.514956375,0,0,0,0,0,1,1,1
533.514962417,0,0,0,0,1,1,1,1
533.514984542,0,0,0,0,0,1,1,1
533.515013750,0,1,0,0,0,1,1,1
533.515115375,0,0,0,0,0,1,1,1
533.515153625,0,0,1,0,0,1,1,1
533.516439750,0,0,0,0,0,1,1,1
533.516444792,0,0,0,1,0,1,1,1
533.516602792,0,0,0,0,0,1,1,1
533.516608833,0,0,0,0,1,1,1,1
533.516704417,0,0,0,0,0,1,1,1
533.516710458,0,0,0,0,1,1,1,1
533.516732625,0,0,0,0,0,1,1,1
533.516761792,0,1,0,0,0,1,1,1
533.516863417,0,0,0,0,0,1,1,1
533.516901667,0,0,1,0,0,1,1,1
533.518187792,0,0,0,0,0,1,1,1
533.518192833,0,0,0,1,0,1,1,1
533.518348792,0,0,0,0,0,1,1,1
533.518354833,0,0,0,0,1,1,1,1
533.518450458,0,0,0,0,0,1,1,1
533.518456500,0,0,0,0,1,1,1,1
533.518478625,0,0,0,0,0,1,1,1
533.518507833,0,1,0,0,0,1,1,1
533.518609458,0,0,0,0,0,1,1,1
533.518647708,0,0,1,0,0,1,1,1
533.519933833,0,0,0,0,0,1,1,1
